0,0.004521634347988392
1,0.004521634347988392
2,0.004521634347988392
3,0.004521634347988392
4,0.004521634347988392
5,0.004521634347988392
6,0.004521634347988392
7,0.004521634347988392
8,0.004521634347988392
9,0.004521634347988392
10,0.004521634347988392
11,0.004521634347988392
12,0.004521634347988392
13,0.004521634347988392
14,0.004521634347988392
15,0.004521634347988392
16,0.004521634347988392
17,0.004521634347988392
18,0.004521634347988392
19,0.004521634347988392
20,0.004521634347988392
21,0.004521634347988392
22,0.004521634347988392
23,0.004521950758686039
24,0.004522059017989527
25,0.3041975166974689
26,0.3050252235081917
27,0.3106211170816763
28,0.3101089505773036
29,0.3092404994174959
30,0.308804960687654
31,0.3247147136375483
32,0.32452144797750726
33,0.32028825305342284
34,0.3196481979319916
35,0.30818076365298075
36,0.3079376497480181
37,0.31979965376839214
38,0.31964210084354044
39,0.3257721325108685
40,0.32531686047487446
41,0.32305171248492087
42,0.3227634637958416
43,0.3138771895873662
44,0.313576959274964
45,0.31938572891666245
46,0.31941290711696924
47,0.31292588287425843
48,0.31229896618939534
49,0.3049317878470556
50,0.30501340057236054
51,0.32038281789239464
52,0.3202991844713178
53,0.27245407919990766
54,0.27753440140893076
55,0.27755330625041535
56,0.2857295350478135
57,0.2858483921003575
58,0.30356787679021935
59,0.30455580242535346
60,0.29288112559325835
61,0.293198230341175
62,0.27984663981612945
63,0.2815468456984658
64,0.2835739142544612
65,0.28392759512512417
66,0.28346907587527587
67,0.2820240488401332
68,0.3067963486035764
69,0.30652770023253634
70,0.29239141310032934
71,0.2915141411772201
72,0.273654451150368
73,0.27350405822892004
74,0.28077536999057545
75,0.28054978262758595
76,0.2756583341154596
77,0.25029713933275255
78,0.2538999586447835
79,0.2538126448809598
80,0.28576223998579237
81,0.28585082839032766
82,0.28816937377567714
83,0.2884400741721976
84,0.28117190589525365
85,0.2808251854016432
86,0.2605171323904919
87,0.25244398117208916
88,0.2580590040640169
89,0.25828950940511114
90,0.2647374490136555
91,0.26422761409529927
92,0.2648218179667198
93,0.26504575118029716
94,0.26252954540604556
95,0.2633085650798922
96,0.24852338814722366
97,0.24797411810714468
98,0.2775704436539738
99,0.27749792581199084
100,0.28438098812184875
101,0.28444493710405805
102,0.2274291208861586
103,0.24878641307211635
104,0.24873150154746385
105,0.3023203826280742
106,0.30426855434036015
107,0.20381354862114118
108,0.20189568052421014
109,0.18277666443292398
110,0.18409626948942662
111,0.18676653849163347
112,0.16275298108316524
113,0.16390269515522152
114,0.16550008176033598
115,0.16924497043413345
116,0.17150121101744456
117,0.17051554231001276
118,0.1660844509494288
119,0.16605932666633852
120,0.16421867680045776
121,0.16433988975567684
122,0.16567280159172212
123,0.16434322520170958
124,0.157904587874535
125,0.37851193757833723
126,0.030657803833458133
127,0.24783921696024352
128,0.24596453090617174
129,0.2570677286183281
130,0.2549449826542898
131,0.2600485839960409
132,0.2589242269309785
133,0.24562420040840713
134,0.24565819065173414
135,0.25642993453095975
136,0.253316882670244
137,0.2597381178284958
138,0.25905530641213176
139,0.2446790350851952
140,0.2444340108914699
141,0.2582995002073846
142,0.25689627538181314
143,0.2600411634436577
144,0.2588949167494271
145,0.2453352902194677
146,0.24632797855625585
147,0.25996981800337615
148,0.25696659806553196
149,0.27159334896191983
150,0.2671431964371131
151,0.27150129987075
